,Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,PCA_Cluster
424,2023-11-26,Tanker,Short-haul,Diesel,Critical,10.605398146279464,2149.8974099942684,1682.8530727162936,11.353662591698743,Moderate,1400.1207892835273,146599.24857006996,395508.2657310885,71.02978790325461,1.333218867928454,1.3210452719067598,4,60.8010165605464,0
425,2023-12-03,Bulk Carrier,Short-haul,Steam Turbine,Critical,17.033254395342937,2827.321265646924,1642.0041698990258,10.265800445300211,Rough,185.0698669967024,31971.054525164483,530123.1699935788,12.058854072622283,0.2313856097935563,1.4419109101139973,8,74.58487583668469,1
426,2023-12-10,Tanker,Long-haul,Diesel,Fair,12.794438997966736,1889.32459936844,1733.2763574907935,9.569629714935138,Rough,1839.0768573722169,495354.6557753525,556184.7011839384,41.83450702764628,0.6661025010906936,1.4656377645790315,6,82.3823333327737,0
427,2023-12-17,Fish Carrier,Long-haul,Steam Turbine,Critical,14.508834496467378,2937.0956691498254,1638.4901905994682,5.190994675848613,Calm,593.2908904591235,466159.2348516667,842572.6982871934,17.832760764750333,1.3368450172044497,1.4942579927788011,8,51.51336729936739,0
428,2023-12-24,Container Ship,Short-haul,Steam Turbine,Good,20.197614287668145,700.3388642905179,1318.247068729806,8.525383974189001,Rough,1050.6926966947503,37620.15816154239,720594.9296669777,18.29491426625452,0.4403940179422789,0.6492055602430159,1,81.37590326215903,1
429,2023-12-31,Container Ship,Coastal,Diesel,Critical,23.597822765981764,1041.7592395224565,483.0917830052081,10.101480647646596,Moderate,1798.1313096395977,24498.441356298372,593107.1557390322,17.755498081201676,0.8582204677684486,1.461437442937539,5,56.87458217699452,1
430,2024-01-07,Fish Carrier,Transoceanic,Diesel,Critical,23.440115257887093,1703.6233920391692,853.8994886739507,5.972820217578851,Rough,615.1764546329025,312439.4175699261,714917.4473103324,47.44460117030834,0.7148531751473728,0.820407340184734,2,97.2511796686304,1
431,2024-01-14,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,18.49233940017076,1377.5882082688936,1546.8558282271931,5.887425086050163,Moderate,778.6328696600541,47986.67818901927,577107.6505972695,15.57546929040307,0.218851613004662,0.5328046419794075,4,96.20128078138596,1
432,2024-01-21,Fish Carrier,Coastal,Steam Turbine,Critical,20.8316554824208,517.741101400712,1013.8260122009428,5.307063644984357,Rough,657.3607632406861,442781.5202384016,621915.2213694456,29.78684348703208,1.251916935730767,0.693948553964856,1,86.14113314162917,2
433,2024-01-28,Container Ship,Long-haul,Diesel,Fair,12.674641011930309,2800.951849656617,889.4369591951242,7.863565895306301,Rough,744.2944466421998,323963.0738926424,136182.2230458869,38.50747325125077,1.3362184791911735,1.4357129007437788,4,87.83302880539176,0
434,2024-02-04,Bulk Carrier,Long-haul,Diesel,Fair,13.423121200266085,1028.6556008105492,110.4905930785531,7.6781840400395165,Rough,176.80621706721715,41052.92780046286,842285.721033729,39.12429420674413,0.3265776347624841,0.5878318431326934,1,54.54275984579597,1
435,2024-02-11,Tanker,Coastal,Diesel,Good,12.392731096922416,1284.0245774479492,574.7768268974881,9.467638306754775,Rough,912.62553214092,228814.5879245173,381510.6524758569,60.37809534103793,0.4683071821690002,1.0811280122440192,7,87.35214101973304,2
436,2024-02-18,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,23.305480076103144,2678.0024002926225,1502.4510404367056,12.605780244327972,Calm,1470.077794430879,441223.9615849356,918855.941243646,47.79384676031085,1.3160502818092692,1.2743742088992192,9,88.88226973085969,0
437,2024-02-25,Container Ship,Long-haul,Diesel,Fair,24.383343269955716,767.5138199585838,1692.4467543408327,6.892084697230486,Rough,1633.153269352915,229772.6916960473,299011.3681323616,55.80310205019911,0.538730931290658,0.6520091847854159,6,74.99742003861245,1
438,2024-03-03,Fish Carrier,Long-haul,Steam Turbine,Critical,13.321170260504603,1114.314559242831,1877.6809034639884,13.46795174509979,Moderate,1654.9698083815122,13010.744911963506,668443.2278638824,60.81874313625234,0.2074370483220868,0.9752762944304404,4,60.87050058507253,1
439,2024-03-10,Bulk Carrier,Transoceanic,Steam Turbine,Critical,20.98701618447729,1236.3344294647284,977.541265196541,13.14268993623319,Rough,1327.947769375687,226683.6463577483,813151.8112920804,54.59404892149955,1.2331682047345636,0.5338278023778871,1,58.14302818675095,1
440,2024-03-17,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,23.485148867521108,1710.81636979463,101.19965666179004,6.720373252777665,Moderate,1106.7380191749053,176921.32392060195,308146.920024584,22.182210788174952,1.4282596092839497,0.8247546694253157,9,64.87909858535363,2
441,2024-03-24,Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,23.936716284670787,696.6444866357458,781.8418310725426,14.461178831916916,Moderate,885.5592813135136,471085.6429898907,780712.0537178715,57.32218234808846,0.4646185377270478,1.339753178022975,5,54.71145467840648,1
442,2024-03-31,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,12.86782887224478,904.5985714234138,936.1285333935843,7.276777037802581,Moderate,1118.859671152352,96136.9274129684,953614.4982725696,55.31542117800782,0.4738054476794994,1.257364939071779,4,91.187096132654,1
443,2024-04-07,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,19.56150168553237,1004.7926510999304,230.6923236710797,14.012622483405652,Rough,96.55202802897364,298360.0945909237,594362.5502116343,14.803510249818247,1.2411135164614726,0.6123274473430191,8,71.39957521861251,2
444,2024-04-14,Fish Carrier,Transoceanic,Steam Turbine,Good,17.630067461648537,1347.4361194508438,1957.0200684777667,6.871117677578338,Moderate,912.0692585997332,365902.8216400482,111870.22149717352,44.73731665440501,1.1557278718744182,0.5063167022701186,3,60.42793065657497,0
445,2024-04-21,Container Ship,Transoceanic,Diesel,Fair,24.83947365014317,2033.1547315748253,979.4142179115192,8.511007356612684,Rough,327.9560883940265,192985.50868392372,375194.8734665522,27.32818864147321,1.0140716779760497,1.0635906168345954,3,94.11779668336956,2
446,2024-04-28,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,16.949477313882067,1878.3586785502755,1500.9954747292334,7.550448854197889,Moderate,50.86238865097656,89293.70455646145,423156.051519893,26.61438265261332,0.3621652620874953,1.0141238512270387,8,59.663395733196666,1
447,2024-05-05,Fish Carrier,Transoceanic,Diesel,Fair,23.7733644907074,633.8734071567477,1348.7795880131769,13.223898948851907,Rough,379.8652358913964,142859.80597527468,830951.0710581386,51.26019948043912,1.0387188940929435,0.5374526149449211,8,88.0734843025495,1
448,2024-05-12,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,12.9315715771588,2086.098133160664,337.3335745305244,8.688081193301624,Rough,1344.975319696782,466549.9210173674,252920.01988526504,58.277900456145325,1.2679948012741111,0.9299897613012604,6,78.82202005769604,2
449,2024-05-19,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,19.999464156254785,785.8662491787176,1002.5996015937988,7.956600662636225,Rough,782.9876882940744,265492.48157858255,201928.9665091684,29.20026104903494,1.2339346962518796,0.6859130725973404,9,71.18662151217714,2
450,2024-05-26,Fish Carrier,Transoceanic,Diesel,Fair,10.660235617571612,2433.686253855539,1504.8586344789276,6.151068881271177,Rough,1783.2965495186445,483695.80909123673,300941.56192441925,65.3662878703575,0.1482904686952143,1.417777950421726,8,53.63368109991214,0
451,2024-06-02,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,13.466113677686517,1143.475626470032,1398.5162032633243,5.959015155570016,Moderate,1622.355197915863,253368.2958935329,414185.0823900801,35.00068968635821,1.0540783447788715,1.2745976366341418,1,71.1167915725018,0
452,2024-06-09,Tanker,Long-haul,Diesel,Fair,13.346067517527157,1208.5774435438316,947.261957789756,9.544165994357757,Calm,1631.9572238353835,235925.72902240587,232015.18771576328,45.587038715540096,0.8760440330754613,1.202454099164022,2,74.27635448751276,2
453,2024-06-16,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,20.205272600626166,1961.9384090287424,90.88215329851684,8.18324366279484,Rough,1006.3738260361188,53751.960986649465,118022.63234798996,25.3856877359968,0.243733049258512,0.7053743571433404,8,72.46701767817235,2
454,2024-06-23,Tanker,Long-haul,Steam Turbine,Fair,22.432207450768832,2988.688244404454,1467.8771205913224,8.628247844202576,Moderate,1188.1711892097842,378331.5734595688,971372.7772250077,51.74539469579917,1.1896382983140987,0.8153957491948429,6,98.0229392291864,0
455,2024-06-30,Tanker,Short-haul,Steam Turbine,Critical,11.87573538557283,2757.706900996236,1878.9256905957243,12.373994647672308,Rough,254.39396797395,316073.2145990796,698116.3458573798,65.6827071804791,0.2352336317416735,1.359650890443716,6,72.97312442756373,0
456,2023-06-04,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,20.63646036929097,1120.9919056892272,1240.2796743232516,13.547098870532906,Rough,803.7701487777663,329962.9066178239,302190.55593298504,13.850077375748755,1.190155864017184,1.339680521286226,5,71.31894808356842,2
457,2023-06-11,Tanker,Short-haul,Diesel,Fair,15.064756675046286,2881.099082776634,290.74062784175965,8.22163586413998,Moderate,152.28576952315422,387867.99771534407,508740.2147197927,19.063207877137845,0.7104413076728138,0.9060217145616376,2,84.10957375295223,2
458,2023-06-18,Tanker,Coastal,Diesel,Good,23.918142104082968,1504.5712172520316,1590.4910611907178,8.398021683906364,Moderate,892.1264438433819,95870.09810961748,492970.9338615707,15.78556697501586,0.2385795678413751,1.4061465311946444,1,76.05193679949463,1
459,2023-06-25,Container Ship,Coastal,Diesel,Good,11.265131991999151,1977.637600187516,1193.0086011289195,8.30325376692672,Moderate,584.1755909533247,124848.80514619628,235376.7501759235,53.09657919433605,1.407852324946024,0.6894641818930488,9,91.6841200447454,0
460,2023-07-02,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,24.152965394332043,2406.3409686931072,421.3555676482546,11.027024360950362,Moderate,1333.125295218709,356565.15566564497,239215.33380032025,37.49149067426441,0.1855496256378484,1.4999260040720404,1,93.36590216138777,2
461,2023-07-09,Fish Carrier,Transoceanic,Diesel,Fair,10.117311953902703,2375.849806711424,1833.5504535138264,13.208749738470972,Moderate,825.1458854533811,265773.37863187084,787056.9832470325,62.14300678666594,0.9784188348118256,1.090259600896588,3,64.20375326431841,0
462,2023-07-16,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,12.664447908867812,2802.168570127483,910.9365269741226,14.92658358898874,Calm,1659.9258935704954,255682.48130461725,154283.88649653076,48.02769782533076,1.206147378684696,0.8703627514731177,6,65.0886170628021,0
463,2023-07-23,Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,19.156979290510293,651.5847501891268,1422.0853032176158,5.61353566020196,Rough,1875.079599263075,300392.6442619901,665472.0513158678,28.841082168559826,0.7229821820940824,1.273223197073833,3,65.52319965836121,1
464,2023-07-30,Tanker,Long-haul,Steam Turbine,Critical,12.924218012611153,1657.7604712262344,57.44477985823595,12.6948116231457,Rough,1716.496669638771,438124.0806200067,250291.80506138536,71.56337140773871,0.9435173667926544,1.3933510600474972,9,90.82925645421167,2
465,2023-08-06,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,16.216136278433215,2599.072198335325,1166.2627894385494,11.20362196234676,Moderate,1587.535895639605,489600.7614688426,135883.0891977805,44.60406279416434,0.9011922992478582,1.1102918054216144,7,77.55142947238022,0
466,2023-08-13,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Good,14.994049538090596,2195.807523328861,1716.4099038833765,5.209619283744326,Calm,1722.6252947131204,380605.29103315424,213213.0346591105,43.25613337085481,1.043566764371042,1.0088886579459173,6,75.14817192819879,0
467,2023-08-20,Container Ship,Short-haul,Steam Turbine,Critical,16.036724262557282,1443.0987570467182,815.8499674910385,14.95258857457674,Calm,408.2183911102512,409419.3596268351,475470.708307248,27.59477479936782,1.4908207870020074,1.1121301707176414,9,98.42620787719432,0
468,2023-08-27,Fish Carrier,Long-haul,Diesel,Fair,21.119367616612926,2556.147222390452,1464.8413183366436,6.997879576102307,Moderate,1252.8576692885745,86398.90166791384,550880.5307402213,68.04210810927648,1.1355731976535623,1.215777041195803,5,58.3535259482768,0
469,2023-09-03,Fish Carrier,Long-haul,Steam Turbine,Good,22.86924455752814,2567.624545686172,1554.3861254773658,7.83530872119393,Moderate,935.0673357041364,408613.1857938074,434374.41981710296,29.66090243666509,1.042798204072256,0.5373167518011739,9,85.83257591349931,0
470,2023-09-10,Container Ship,Transoceanic,Steam Turbine,Critical,10.563394791327346,1597.2419801548624,1176.3760796577565,7.037022242098852,Rough,1078.5413054265769,124534.3969467388,364163.667019292,45.83321922730247,0.1825579861720572,1.2712874376850507,6,52.125916091740656,1
471,2023-09-17,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,15.572885807861995,876.6649032878954,1429.2843025811433,10.717540110244627,Rough,231.8952084617552,320322.4265382988,717321.1049254319,58.78321408811431,0.5441103237099786,0.7847414560819519,2,83.8543588770127,1
472,2023-09-24,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,13.821330241387232,1158.2722115626584,906.0779370405794,13.87258727426988,Rough,204.6783166138067,340298.133169278,650978.7592942448,48.73582229706116,1.2781757698878458,1.127652283379246,9,93.7682249773434,0
473,2023-10-01,Fish Carrier,Transoceanic,Diesel,Fair,22.82799510440368,2601.166269096542,1521.597086351826,10.69477502283518,Calm,495.93234310030965,453730.68755739793,237316.94335144604,24.027095397395502,1.399257784103108,0.5348709923181982,5,98.77923654447032,0
474,2023-10-08,Fish Carrier,Transoceanic,Diesel,Fair,17.380309812732133,1002.8981600375585,699.4566281359013,9.754906382588842,Moderate,1541.8763972984202,257750.54871388804,774523.5873990533,13.582420928650288,1.2326763133928398,1.0132386708857566,3,84.62462368558404,1
475,2023-10-15,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,17.875755990646596,991.3760915484628,1262.855302993163,5.59314838351464,Rough,1837.051833730622,428763.3579888213,912355.3407383336,70.68617171017362,1.4134428215947492,1.1430867972432002,1,70.36660889716265,0
476,2023-10-22,Fish Carrier,Transoceanic,Steam Turbine,Critical,20.605385432797316,596.482167301147,1460.6154916108724,12.41479585200289,Rough,896.5942817135486,444937.213922664,907143.8490851406,14.024836939811072,1.2881906750705263,1.2000854600007642,4,97.23305068495554,0
477,2023-10-29,Fish Carrier,Transoceanic,Steam Turbine,Fair,13.335285525082297,1921.560172561856,1632.3728465366858,5.600584593066483,Rough,889.3346279060426,409271.1853681415,59818.566960024255,29.834392722701548,0.6449383479908593,1.1682159151067428,8,71.40575722236198,0
478,2023-11-05,Container Ship,Short-haul,Diesel,Critical,24.972842417135567,1976.4547227843648,269.2692622163721,8.123634772434032,Rough,1273.3232904055828,120889.7999305746,669576.757106463,71.35573277516235,1.131027075144879,1.086152897370221,4,65.12770893770612,1
479,2023-11-12,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,14.139682044843862,1253.9125857659733,1700.0766030557402,6.451984347066119,Calm,1315.1077205085696,38918.98891272825,953310.4323863472,16.782101488126916,1.3177863665940672,1.44494009212118,6,71.47089849079593,1
480,2023-11-19,Container Ship,Transoceanic,Steam Turbine,Good,18.990830144543622,648.3776409596771,1669.26890990278,7.196057671641207,Moderate,232.4159310411308,123739.5042505746,321925.0335875947,21.91158367387883,0.8277982306666306,1.304838308390169,5,65.83864542255152,1
481,2023-11-26,Container Ship,Short-haul,Diesel,Good,19.372875033286768,1683.6811929184078,438.7560625363647,10.764766344587006,Calm,643.7790473742822,465735.30073873984,409815.03449688375,41.96753552748847,1.2398560838952246,1.3356038398063954,5,57.86722482666036,2
482,2023-12-03,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,18.89158490370348,1839.6618319209924,1863.6338825572705,6.991428321880847,Rough,187.6311290787913,221201.2796158089,493378.053052717,28.222523316859693,0.3194822844373259,0.7891592489171464,8,63.17665579705488,1
483,2023-12-10,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,13.152946437154224,1524.0746648335091,834.4536079666872,12.485952798281966,Moderate,412.28683530503554,101083.87931876587,415096.7087587658,67.27155116556025,0.4101840218656041,1.3611632787713368,1,65.01881674353727,2
484,2023-12-17,Container Ship,Short-haul,Diesel,Critical,21.020588835793426,2834.0153959035074,279.8981298192016,8.407848752490167,Rough,1541.8121352910553,117640.3877761796,263684.41395676346,17.69173353101397,0.7259098867982731,1.472769857063256,1,86.73658471842735,2
485,2023-12-24,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,13.588000260340658,1235.7339900217348,233.14651263543792,14.194981768322265,Calm,1982.9607903846045,163055.03745868427,188525.76059504296,12.22664359055581,1.2099061215136837,1.263205497610885,3,55.98881059106151,2
486,2023-12-31,Bulk Carrier,Short-haul,Diesel,Good,23.705673667285545,2809.14715374302,1991.129017725279,8.045430663462218,Calm,1374.3269682352252,37655.40683399173,707676.5463334246,56.807550210969296,1.0977296865043318,0.9592609742702458,1,95.38865891636708,1
487,2024-01-07,Fish Carrier,Transoceanic,Steam Turbine,Critical,11.54303023729056,635.9527516731409,1051.2397423172204,5.109128484096254,Rough,390.7479223099557,276726.54945172137,140923.17627912285,40.05424273288208,0.9687433022358116,0.6961395648199094,3,73.30730584173426,2
